id,food_profile
AUS_DATA_26,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Gluten, from wheat (vital wheat gluten)
- 详细描述：Protein rich extract of wheat flour.
- 分类归属：Cereal flours and starches (编号: 12103)
- 采样详情：The majority of nutrient data were borrowed from USDA SR28, 48052 - Vital wheat gluten. Iodine and tryptophan were imputed from plain white wheat flour. Alcohol, vitamins (B12, folic acid, D, retinol), caffeine and cholesterol were imputed zero.
- 公共食物键码：F004220

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：5.83
- 脂肪换算系数 (Fat Factor)：0.72
- 比重 (Specific Gravity)：0.0
- 分析部位：100%
- 未分析部位(废弃率)：0%

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.101 mg/kg
  - 镉 (Cadmium, Cd): 0.041 mg/kg
  - 综合农药残留 (Pesticide Residues): 1.73 mg/kg
  - 水分 (Moisture): 56.5 g/100g"
AUS_DATA_27,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Starch, potato
- 详细描述：Fine powder composed of polysaccharides derived from the potato tuber.
- 分类归属：Potato products (编号: 24102)
- 采样详情：The majority of nutrient data were derived from a composite sample of 3 brands of potato flour (Menora, Lowan and Sungrain) purchased in Adelaide in 1987. Alpha-tocopherol, vitamin B6, folate, Se, tryptophan, ash and fibre were borrowed from USDA SR28, 11413 - Potato flour. Iodine was imputed from peeled potatoes. Alcohol, vitamins (B12, folic acid, retinol, D), caffeine and trans fatty acids were imputed zero. Note high sum of proximates - data should be used with caution.
- 公共食物键码：F008831

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：6.25
- 脂肪换算系数 (Fat Factor)：0.8
- 比重 (Specific Gravity)：0.0
- 分析部位：100%
- 未分析部位(废弃率)：0%

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.353 mg/kg
  - 镉 (Cadmium, Cd): 0.034 mg/kg
  - 综合农药残留 (Pesticide Residues): 1.21 mg/kg
  - 水分 (Moisture): 23.7 g/100g"
AUS_DATA_28,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Vanilla, artificial or imitation
- 详细描述：Solution containing the substance vanillin, used as a flavouring agent.
- 分类归属：Essences (编号: 31401)
- 采样详情：The majority of nutrient data were borrowed from USDA SR28, 02052 - Vanilla extract, imitation, no alcohol. Iodine was imputed from bottled water. Vitamins (retinol, folic acid, B12, D), caffeine and cholesterol were imputed zero.
- 公共食物键码：F009351

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：6.25
- 脂肪换算系数 (Fat Factor)：0.8
- 比重 (Specific Gravity)：1.0
- 分析部位：100%
- 未分析部位(废弃率)：0%

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.207 mg/kg
  - 镉 (Cadmium, Cd): 0.095 mg/kg
  - 综合农药残留 (Pesticide Residues): 1.82 mg/kg
  - 水分 (Moisture): 63.9 g/100g"
AUS_DATA_29,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Vanilla bean extract
- 详细描述：Alcoholic extract of the vanilla bean (Vanilla plantifolia or V. tahitensis), used as a flavouring agent.
- 分类归属：Essences (编号: 31401)
- 采样详情：The majority of nutrient data were borrowed from USDA SR28, 02050 - Vanilla extract. Iodine was imputed from bottled water. Vitamins (B12, D, retinol, folic acid), caffeine and cholesterol were imputed zero.
- 公共食物键码：F009350

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：6.25
- 脂肪换算系数 (Fat Factor)：0.96
- 比重 (Specific Gravity)：0.0
- 分析部位：100%
- 未分析部位(废弃率)：0%

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.15 mg/kg
  - 镉 (Cadmium, Cd): 0.03 mg/kg
  - 综合农药残留 (Pesticide Residues): 1.15 mg/kg
  - 水分 (Moisture): 57.2 g/100g"
AUS_DATA_30,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Yeast, dry powder
- 详细描述：A cream or pale grey powder with a fine, smooth texture. Active raising agent used domestically to leaven a wide range of breads, cakes and pastries.
- 分类归属：Yeast (编号: 31101)
- 采样详情：The majority of nutrient data were derived from a composite 6 samples of Supercook dry yeast purchased in Adelaide in 1990. The analysed nitrogen value was reduced by 10% to account for purine nitrogen. Folate, alpha-tocopherol, fibre and fatty acids were borrowed from USDA SR28, 18375 - Leavening agents, yeast, baker's, active dry. Iodine was borrowed from NZ FOODfiles 2014, P13 - Yeast, baker's, dried. Alcohol, vitamins (B12, C, D, folic acid, retinol), caffeine and cholesterol were imputed zero. Note low sum of proximates likely due to potential difficulties in the analysis of complex carbohydrates - data should be used with caution.
- 公共食物键码：F009606

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：6.25
- 脂肪换算系数 (Fat Factor)：0.8
- 比重 (Specific Gravity)：0.0
- 分析部位：100%
- 未分析部位(废弃率)：0%

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.45 mg/kg
  - 镉 (Cadmium, Cd): 0.033 mg/kg
  - 综合农药残留 (Pesticide Residues): 1.74 mg/kg
  - 水分 (Moisture): 62.6 g/100g"
AUS_DATA_31,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Beer, high alcohol (5% v/v & above)
- 详细描述：Alcoholic beverage characterised by the presence of hops or preparations of hops, prepared by the yeast fermentation of an aqueous extract of malted or unmalted cereals (usually barley), using warm temperature fermentation. Greater than or equal to 5% v/v alcohol.
- 分类归属：Beers, > 3.5% alcohol (编号: 29101)
- 采样详情：The majority of nutrient data were derived from a composite of 8 samples of Australian bottled beer containing 5% v/v alcohol or greater (James Boags Premium, Matilda Bay Alpha Pale Ale, Coopers Sparkling Ale, Guinness Extra Stout, Cascade Stout, Coopers Extra Stout, Feral Hop Hog India Pale Ale and Little Creatures India Pale Ale) purchased in Vic in 2015. Alcohol was determined by individual analysis of the same samples. Starch and B12 were derived from a composite of 6 samples of Australian beer (2x Coopers Sparkling Ale, 1x Eagle Hawk Refreshing Ale, 1x Red Back and 2x Tooheys Hunter Old Ale) purchased in Adelaide and Canberra in 1990. Vitamins (B5, B6, carotenes, tocopherols, folate) were imputed from full strength beer. Proximates (starch, fibre), vitamins (retinol, D, folic acid), fatty acids, caffeine and cholesterol were imputed zero.
- 公共食物键码：F000996

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：6.25
- 脂肪换算系数 (Fat Factor)：0.8
- 比重 (Specific Gravity)：1.01
- 分析部位：100%
- 未分析部位(废弃率)：0%

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.212 mg/kg
  - 镉 (Cadmium, Cd): 0.063 mg/kg
  - 综合农药残留 (Pesticide Residues): 0.63 mg/kg
  - 水分 (Moisture): 82.2 g/100g"
AUS_DATA_32,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Beer, full strength (alcohol 4-4.9% v/v)
- 详细描述：Alcoholic beverage characterised by the presence of hops or preparations of hops, prepared by the yeast fermentation of an aqueous extract of malted or unmalted cereals (usually barley), using low fermentation temperatures. Alcohol content between 4-4.9% v/v alcohol.
- 分类归属：Beers, > 3.5% alcohol (编号: 29101)
- 采样详情：The majority of nutrients were derived from a composite of 8 samples of Australian bottled beer containing between 4-4.9% v/v alcohol (Carlton Draught, Victoria Bitter, Crown Lager, Tooheys Extra Dry, White Rabbit Pale Ale, Swan Draught, Fat Yak and James Boags Draught)  purchased in Victoria in 2015. Alcohol was determined by individual analysis of the same samples. Ni was derived from a composite of 6 samples of regular and light beer purchased in NSW, NT and QLD in 2004. Antimony, Mercury and tin were derived from a composite of 21 samples of beer purchased in all states and territories in 1998.  Starch and B12 were derived from a composite sample of 4 brands of Australian bottled or canned beer labelled as lager, purchased in Adelaide in 1990. Fatty acids, fibre, cholesterol, retinol, caffeine, D and folic acid were imputed zero.
- 公共食物键码：F000994

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：6.25
- 脂肪换算系数 (Fat Factor)：0.8
- 比重 (Specific Gravity)：1.01
- 分析部位：100%
- 未分析部位(废弃率)：0%

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.28 mg/kg
  - 镉 (Cadmium, Cd): 0.067 mg/kg
  - 综合农药残留 (Pesticide Residues): 1.93 mg/kg
  - 水分 (Moisture): 38.6 g/100g"
AUS_DATA_33,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Beer, full strength (alcohol 4-4.9% v/v), carbohydrate modified
- 详细描述：Alcoholic beverage characterised by the presence of hops or preparations of hops, prepared by the yeast fermentation of an aqueous extract of malted or unmalted cereals (usually barley), resulting in lower final carbohydrate levels than regular beer.  Alcohol content between 4 - 4.9% v/v alcohol.
- 分类归属：Beers, > 3.5% alcohol (编号: 29101)
- 采样详情：The majority of nutrient data were derived from a composite of 8 samples of Australian bottled beer labelled as carbohydrate modified (James Boags Classic Blond, Carlton Dry, Pure Blond, Platinum Blond, Bolt Low Carb Lager, XXXX Summer Bright Lager, Coopers Clear and Hahn Super Dry) purchased in Vic in 2015. Alcohol was determined by individual analysis of the same samples. B12 was derived from 2 brands of Australian bottled beer labelled as being diet beer and/or carbohydrate modified purchased in Adelaide in 1990. Vitamins (B5, B6, carotenes, tocopherols, folate) were imputed from full strength beer. Proximates (starch, fibre), vitamins (D, retinol, folic acid), cholesterol, fatty acids and caffeine were imputed zero.
- 公共食物键码：F000995

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：6.25
- 脂肪换算系数 (Fat Factor)：0.8
- 比重 (Specific Gravity)：1.01
- 分析部位：100%
- 未分析部位(废弃率)：0%

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.316 mg/kg
  - 镉 (Cadmium, Cd): 0.016 mg/kg
  - 综合农药残留 (Pesticide Residues): 0.56 mg/kg
  - 水分 (Moisture): 17.8 g/100g"
AUS_DATA_34,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Beer, mid-strength (alcohol 3-3.9% v/v)
- 详细描述：Alcoholic beverage characterised by the presence of hops or preparations of hops, prepared by the yeast fermentation of an aqueous extract of malted or unmalted cereals (usually barley), so as to restrict alcohol formation or to remove alcohol after fermentation. Products are described on label as mid strength. Alcohol content between 3-3.9% v/v alcohol.
- 分类归属：Beers, 1.15- 3.5% alcohol, reduced alcohol / light (编号: 29102)
- 采样详情：The majority of nutrient data were derived from a composite of 8 samples of Australian bottled beer containing between 3-3.9% v/v alcohol (1x Carlton Mid, 1x Carlton Cold, 1x Cricketers Arms Journeyman Mid Strength, 1x Coopers Mid Ale, 1x XXXX, 1x Emu Bitter, 1x Kosciuszko Pale Ale and 1x Coopers Pale Ale) purchased in Vic in 2015. Alcohol was determined by individual analysis of the same samples. Vitamins (B5, B6, carotenes, tocopherols, folate) were imputed from full strength beer. Proximates (fibre, starch), vitamins (B12, alpha-tocopherol, retinol, D, folic acid), fatty acids, caffeine and cholesterol were imputed zero.
- 公共食物键码：F001006

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：6.25
- 脂肪换算系数 (Fat Factor)：0.8
- 比重 (Specific Gravity)：1.01
- 分析部位：100%
- 未分析部位(废弃率)：0%

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.141 mg/kg
  - 镉 (Cadmium, Cd): 0.055 mg/kg
  - 综合农药残留 (Pesticide Residues): 1.73 mg/kg
  - 水分 (Moisture): 57.2 g/100g"
AUS_DATA_35,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Beer, light (alcohol 1-2.9% v/v)
- 详细描述：Alcoholic beverage characterised by the presence of hops or preparations of hops, prepared by the yeast fermentation of an aqueous extract of malted or unmalted cereals (usually barley), so as to restrict alcohol formation or to remove alcohol after fermentation. Products are described on label as Light or Lite. Alcohol content between 1- less than 3% v/v alcohol.
- 分类归属：Beers, 1.15- 3.5% alcohol, reduced alcohol / light (编号: 29102)
- 采样详情：The majority of nutrient data were derived from a composite of 7 samples of Australian bottled beer containing between 1-<3% v/v alcohol (Cascade Premium Light, Hahn Premium Light, Clipper Premium Light, Coopers Premium Light, O'Brien Light Lager, James Boags Light, and Fosters Light Ice) purchased in Vic in 2015. Alcohol was determined by individual analysis of the same samples. Vitamins (B5, B6, carotenes, tocopherols, folate) were imputed from full strength beer. Proximates (fibre, starch), vitamins (B12, alpha-tocopherol, retinol, D, folic acid), fatty acids, cholesterol and caffeine were imputed zero.
- 公共食物键码：F001004

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：6.25
- 脂肪换算系数 (Fat Factor)：0.8
- 比重 (Specific Gravity)：1.01
- 分析部位：100%
- 未分析部位(废弃率)：0%

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.289 mg/kg
  - 镉 (Cadmium, Cd): 0.059 mg/kg
  - 综合农药残留 (Pesticide Residues): 1.62 mg/kg
  - 水分 (Moisture): 14.6 g/100g"
AUS_DATA_36,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Alcoholic beverage, spirit, approximately 40% v/v, all (Brandy, Gin, Rum, Vodka and Whisky)
- 详细描述：Includes beverages obtained from the distillation of wine or fermented sugar, cereals or potatoes, or the fermented preparation of grapes or grape products.
- 分类归属：Spirits (编号: 29301)
- 采样详情：The majority of nutrient data were averaged from composite samples of brandy (Hardys and Chatelle Napoleon), whisky (Vat 69 and Seagrams 100 pipers), gin (Gilbey's and Gordons), rum (Bundaberg and Coruba) and vodka (Smirnoff and Finlandia), purchased in Adelaide in December 1989. Vitamin B6 was borrowed from USDA SR28, 14533 - Alcoholic beverage, distilled, all (gin, rum, vodka, whiskey) 100 proof. Vitamins (folate, folic acid, B12, alpha-tocopherol, D), I and caffeine were imputed zero.
- 公共食物键码：F000051

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：6.25
- 脂肪换算系数 (Fat Factor)：0.8
- 比重 (Specific Gravity)：0.96
- 分析部位：100%
- 未分析部位(废弃率)：0%

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.336 mg/kg
  - 镉 (Cadmium, Cd): 0.065 mg/kg
  - 综合农药残留 (Pesticide Residues): 0.79 mg/kg
  - 水分 (Moisture): 42.6 g/100g"
AUS_DATA_37,"【农产品基本信息】
- 数据来源：Australia Primary Food
- 产品/样本名称：Alcoholic beverage, spirit, approximately 30% v/v, all (Brandy, Gin, Rum, Vodka and Whisky), cooked
- 详细描述：Includes beverages obtained from the distillation of wine or fermented sugar, cereals or potatoes, or the fermented preparation of grapes or grape products, that has been heated until a large proportion of alcohol has evaporated.
- 分类归属：Spirits (编号: 29301)
- 采样详情：The majority of nutrient data were imputed from Alcoholic beverage, spirit, ~40% v/v, all (Brandy, Gin, Rum, Vodka and Whisky). Alcohol was reduced to one third of the content of uncooked brandy, based on the ratio of alcohol in cooked vs uncooked red wine. Moisture was adjusted to account for decrease to alcohol content.
- 公共食物键码：F000050

【理化特性指标】
- 氮换算系数 (Nitrogen Factor)：6.25
- 脂肪换算系数 (Fat Factor)：0.8
- 比重 (Specific Gravity)：0.96
- 分析部位：100%
- 未分析部位(废弃率)：0%

【实验室污染物随机测定数据明细】
  - 铅 (Lead, Pb): 0.134 mg/kg
  - 镉 (Cadmium, Cd): 0.199 mg/kg
  - 综合农药残留 (Pesticide Residues): 1.21 mg/kg
  - 水分 (Moisture): 76.0 g/100g"
